City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain Inches (last 3hours),Snow Inches (last 3hours)
181,Sao Joao Da Barra,BR,2020-01-02 06:35:19,-21.64,-41.05,75.88,86,86,11.79,overcast clouds,0.0,0.0
182,Galle,GN,2020-01-02 06:35:19,10.08,-12.83,64.18,29,24,2.82,few clouds,0.0,0.0
183,Touros,BR,2020-01-02 06:35:20,-5.2,-35.46,75.2,94,40,3.36,light rain,0.0,0.0
184,Saldanha,PT,2020-01-02 06:35:20,41.42,-6.55,36.46,71,1,1.92,clear sky,0.0,0.0
185,Tura,RU,2020-01-02 06:35:20,64.27,100.22,-10.34,97,98,4.23,overcast clouds,0.0,0.0
186,Puerto Del Rosario,ES,2020-01-02 06:35:20,28.5,-13.86,64.4,42,41,18.34,scattered clouds,0.0,0.0
187,Karratha,AU,2020-01-02 06:33:42,-20.74,116.85,83.98,73,62,13.27,broken clouds,0.0,0.0
188,Lom,BG,2020-01-02 06:35:21,43.82,23.24,29.98,86,0,5.53,clear sky,0.0,0.0
189,Normandin,CA,2020-01-02 06:35:21,48.84,-72.53,26.6,86,90,6.93,overcast clouds,0.0,0.0
190,Norman Wells,CA,2020-01-02 06:35:21,65.28,-126.83,-9.4,83,90,14.99,light snow,0.0,0.0
191,Batsfjord,NO,2020-01-02 06:35:22,70.63,29.72,28.4,85,75,6.93,light shower snow,0.0,0.0
192,Lagoa,PT,2020-01-02 06:35:22,37.14,-8.45,55.4,76,40,9.17,scattered clouds,0.0,0.0
193,Naryan-Mar,RU,2020-01-02 06:35:22,67.67,53.09,7.66,93,94,10.89,overcast clouds,0.0,0.0
194,Port Shepstone,ZA,2020-01-02 06:35:22,-30.74,30.45,76.78,85,87,0.87,light rain,0.56,0.0
195,Baneh,IR,2020-01-02 06:35:23,35.99,45.88,35.6,100,52,3.36,broken clouds,0.0,0.0
196,Constitucion,MX,2020-01-02 06:35:23,23.99,-104.67,42.01,76,100,7.0,light rain,0.75,0.0
197,Enid,US,2020-01-02 06:35:23,36.4,-97.88,37.4,93,1,11.99,clear sky,0.0,0.0
198,Vila Do Maio,CV,2020-01-02 06:35:24,15.13,-23.22,71.6,78,100,12.75,haze,0.0,0.0
199,Ukiah,US,2020-01-02 06:35:24,39.15,-123.21,53.01,76,1,10.29,clear sky,0.0,0.0
200,Nioki,CD,2020-01-02 06:35:24,-2.72,17.69,75.88,83,100,3.74,overcast clouds,0.0,0.0
201,Grindavik,IS,2020-01-02 06:35:24,63.84,-22.43,32.0,58,75,39.15,light shower snow,0.0,0.0
202,Batagay-Alyta,RU,2020-01-02 06:35:25,67.8,130.41,-21.5,72,46,4.21,scattered clouds,0.0,0.0
203,Dalby,AU,2020-01-02 06:35:25,-27.18,151.26,102.99,23,0,12.75,clear sky,0.0,0.0
204,Merauke,ID,2020-01-02 06:35:25,-8.49,140.4,89.2,56,61,8.41,broken clouds,0.0,0.0
205,Raahe,FI,2020-01-02 06:35:25,64.68,24.47,41.0,75,92,17.22,overcast clouds,0.0,0.0
206,Port Lincoln,AU,2020-01-02 06:35:26,-34.72,135.86,75.88,39,48,12.66,scattered clouds,0.0,0.0
207,Obo,CF,2020-01-02 06:35:26,5.39,26.49,78.4,31,7,7.56,clear sky,0.0,0.0
208,Gumdag,TM,2020-01-02 06:35:26,39.2,54.59,48.16,59,67,4.85,broken clouds,0.0,0.0
209,Chumikan,RU,2020-01-02 06:35:27,54.72,135.31,-4.04,73,88,18.59,overcast clouds,0.0,0.0
210,Burns Lake,CA,2020-01-02 06:35:27,54.23,-125.76,16.48,88,0,4.61,clear sky,0.0,0.0
211,Ribeira Grande,PT,2020-01-02 06:35:28,38.52,-28.7,55.18,70,0,9.1,clear sky,0.0,0.0
212,Gizo,IL,2020-01-02 06:35:28,31.8,34.94,55.4,76,75,3.36,broken clouds,0.0,0.0
213,Qinzhou,CN,2020-01-02 06:35:28,21.96,108.62,73.0,68,100,11.45,overcast clouds,0.0,0.0
214,Lashio,MM,2020-01-02 06:35:28,22.93,97.75,73.18,53,99,2.01,overcast clouds,0.0,0.0
215,Salisbury,GB,2020-01-02 06:35:29,51.07,-1.8,46.99,93,75,5.82,broken clouds,0.0,0.0
216,Niquero,CU,2020-01-02 06:35:29,20.04,-77.58,70.12,87,86,8.19,overcast clouds,0.0,0.0
217,Roald,NO,2020-01-02 06:35:29,62.58,6.12,53.6,54,100,31.09,overcast clouds,0.0,0.0
218,Dzilam Gonzalez,MX,2020-01-02 06:35:29,21.28,-88.93,75.88,83,24,18.57,few clouds,0.0,0.0
219,Alibag,IN,2020-01-02 06:35:30,18.64,72.88,84.0,51,7,8.05,smoke,0.0,0.0
220,Port Macquarie,AU,2020-01-02 06:35:30,-31.43,152.91,87.01,65,27,11.41,scattered clouds,0.0,0.0
221,Tessalit,ML,2020-01-02 06:35:30,20.2,1.01,46.9,33,9,14.23,clear sky,0.0,0.0
222,Bayan,CN,2020-01-02 06:35:30,36.1,102.26,35.2,26,14,4.23,few clouds,0.0,0.0
223,Lorengau,PG,2020-01-02 06:35:31,-2.02,147.27,84.7,68,88,3.89,overcast clouds,0.0,0.0
224,Aden,YE,2020-01-02 06:31:51,12.79,45.03,81.64,64,55,13.49,broken clouds,0.0,0.0
225,Abha,SA,2020-01-02 06:32:12,18.22,42.5,64.4,59,0,9.17,clear sky,0.0,0.0
226,Bambari,CF,2020-01-02 06:35:31,5.77,20.68,70.84,26,99,8.34,overcast clouds,0.0,0.0
227,Alice Springs,AU,2020-01-02 06:30:41,-23.7,133.88,107.6,9,36,9.17,scattered clouds,0.0,0.0
228,Chapais,CA,2020-01-02 06:35:32,49.78,-74.86,19.4,85,90,3.36,overcast clouds,0.0,0.0
229,Acapulco,MX,2020-01-02 06:35:32,16.86,-99.88,75.2,88,40,3.36,scattered clouds,0.0,0.0
230,Jalu,LY,2020-01-02 06:35:33,29.03,21.55,43.66,84,0,8.97,clear sky,0.0,0.0
231,Ulaanbaatar,MN,2020-01-02 06:34:31,47.92,106.92,5.0,54,0,2.24,clear sky,0.0,0.0
232,Eyl,SO,2020-01-02 06:35:33,7.98,49.82,79.12,80,2,19.33,clear sky,0.0,0.0
233,Kaitangata,NZ,2020-01-02 06:35:33,-46.28,169.85,62.01,69,23,4.0,few clouds,0.0,0.0
234,Dongsheng,CN,2020-01-02 06:35:34,29.72,112.52,43.84,65,100,6.04,overcast clouds,0.0,0.0
235,Mayo,CA,2020-01-02 06:35:34,63.59,-135.9,24.8,92,90,3.36,overcast clouds,0.0,0.0
236,Klyuchi,RU,2020-01-02 06:35:34,52.25,79.17,27.64,81,89,14.85,overcast clouds,0.0,0.0
237,Gualeguaychu,AR,2020-01-02 06:35:34,-33.01,-58.51,66.0,89,9,1.99,clear sky,0.0,0.0
238,Necochea,AR,2020-01-02 06:32:01,-38.55,-58.74,55.99,1,34,4.0,scattered clouds,0.0,0.0
239,Rio Cuarto,AR,2020-01-02 06:35:35,-33.13,-64.35,66.2,77,20,6.93,few clouds,0.0,0.0
240,Bilma,NE,2020-01-02 06:35:35,18.69,12.92,40.78,58,0,16.49,clear sky,0.0,0.0
241,Barmer,IN,2020-01-02 06:35:36,25.74,71.4,67.6,53,24,13.33,few clouds,0.0,0.0
242,Adrar,DZ,2020-01-02 06:35:36,27.87,-0.29,35.6,55,0,11.41,clear sky,0.0,0.0
243,Caala,AO,2020-01-02 06:35:36,-12.85,15.56,60.8,100,75,5.82,heavy intensity rain,0.0,0.0
244,Calama,CL,2020-01-02 06:35:37,-22.46,-68.93,50.0,43,4,8.05,clear sky,0.0,0.0
245,Qaanaaq,GL,2020-01-02 06:35:37,77.48,-69.36,-35.9,87,99,6.67,overcast clouds,0.0,0.0
246,Goure,NE,2020-01-02 06:35:37,13.98,10.27,48.99,40,0,15.01,clear sky,0.0,0.0
247,Moba,CD,2020-01-02 06:35:37,-7.04,29.77,77.32,68,98,1.1,overcast clouds,0.0,0.0
248,Rocha,UY,2020-01-02 06:35:38,-34.48,-54.34,65.08,87,100,8.63,light rain,0.13,0.0
249,Hervey Bay,AU,2020-01-02 06:35:38,-25.3,152.85,86.0,55,40,14.99,scattered clouds,0.0,0.0
250,Cabo San Lucas,MX,2020-01-02 06:33:33,22.89,-109.91,64.0,79,0,1.01,clear sky,0.0,0.0
251,Port Augusta,AU,2020-01-02 06:35:38,-32.49,137.76,99.0,7,0,3.0,clear sky,0.0,0.0
252,Okha,RU,2020-01-02 06:35:39,53.59,142.95,2.8,93,100,19.24,light snow,0.0,0.44
253,Saint Anthony,US,2020-01-02 06:30:48,43.97,-111.68,30.2,86,90,13.87,overcast clouds,0.0,0.0
254,Fare,PF,2020-01-02 06:35:39,-16.7,-151.02,82.0,81,98,16.62,light rain,0.25,0.0
255,Bethel,US,2020-01-02 06:35:39,60.79,-161.76,-5.8,76,1,4.7,clear sky,0.0,0.0
256,Miri,NG,2020-01-02 06:35:40,10.31,9.75,49.24,36,35,6.38,scattered clouds,0.0,0.0
257,Sachse,US,2020-01-02 06:35:40,32.98,-96.6,54.0,71,1,12.75,clear sky,0.0,0.0
258,Sisimiut,GL,2020-01-02 06:35:40,66.94,-53.67,0.46,81,97,7.94,overcast clouds,0.0,0.0
259,Dolores,UY,2020-01-02 06:35:40,-33.53,-58.22,62.02,96,1,8.95,clear sky,0.0,0.0
260,Luderitz,NA,2020-01-02 06:35:41,-26.65,15.16,69.8,52,0,10.29,clear sky,0.0,0.0
261,Broome,GB,2020-01-02 06:35:41,52.47,1.45,45.0,93,75,11.41,broken clouds,0.0,0.0
262,San Rafael,AR,2020-01-02 06:35:41,-34.61,-68.33,69.58,53,0,6.2,clear sky,0.0,0.0
263,Cascais,PT,2020-01-02 06:35:41,38.7,-9.42,53.01,100,75,3.36,mist,0.0,0.0
264,San Pedro De Ycuamandiyu,PY,2020-01-02 06:35:42,-24.09,-57.08,74.62,69,25,4.27,scattered clouds,0.0,0.0
265,Kargat,RU,2020-01-02 06:35:42,55.19,80.28,32.5,97,100,19.95,light snow,0.0,1.0
266,Kortkeros,RU,2020-01-02 06:35:42,61.81,51.56,15.8,92,90,6.71,overcast clouds,0.0,0.0
267,Andujar,ES,2020-01-02 06:35:43,38.04,-4.05,44.01,65,0,3.0,clear sky,0.0,0.0
268,Iqaluit,CA,2020-01-02 06:32:24,63.75,-68.52,3.2,84,90,3.36,light snow,0.0,0.0
269,Comodoro Rivadavia,AR,2020-01-02 06:35:43,-45.87,-67.48,59.0,93,0,7.65,clear sky,0.0,0.0
270,Yerbogachen,RU,2020-01-02 06:35:22,61.28,108.01,3.88,96,87,6.55,overcast clouds,0.0,0.0
271,Ancud,CL,2020-01-02 06:35:43,-41.87,-73.83,53.6,76,0,3.36,clear sky,0.0,0.0
272,Marystown,CA,2020-01-02 06:35:44,47.17,-55.16,37.99,100,63,14.09,broken clouds,0.0,0.0
273,Nanortalik,GL,2020-01-02 06:35:44,60.14,-45.24,26.02,50,94,18.05,overcast clouds,0.0,0.0
274,Bow Island,CA,2020-01-02 06:35:44,49.87,-111.38,30.0,100,90,5.82,overcast clouds,0.0,0.0
275,Tombouctou,ML,2020-01-02 06:35:45,16.77,-3.01,54.46,19,0,14.88,clear sky,0.0,0.0
276,Namtsy,RU,2020-01-02 06:35:45,62.72,129.66,-38.2,65,75,5.23,fog,0.0,0.0
277,Eydhafushi,MV,2020-01-02 06:35:45,5.1,73.07,82.36,79,31,13.94,light rain,0.56,0.0
278,Georgiyevka,RU,2020-01-02 06:35:45,52.25,40.45,22.78,93,0,9.53,clear sky,0.0,0.0
279,Gikongoro,RW,2020-01-02 06:35:45,-2.46,29.57,64.54,78,79,2.26,broken clouds,0.0,0.0
280,Vardo,US,2020-01-02 06:35:46,39.62,-77.74,35.01,55,1,5.82,clear sky,0.0,0.0
281,Saint George,GR,2020-01-02 06:35:46,39.45,22.34,39.99,51,20,3.36,few clouds,0.0,0.0
282,La Asuncion,AR,2020-01-02 06:35:46,-26.05,-65.39,61.48,87,88,1.19,light rain,0.25,0.0
283,Leua,AO,2020-01-02 06:35:47,-11.65,20.45,68.68,90,100,2.3,overcast clouds,0.0,0.0
284,Klichka,RU,2020-01-02 06:35:47,50.44,118.0,-2.6,86,0,3.0,clear sky,0.0,0.0
285,Dingle,PH,2020-01-02 06:35:48,11.0,122.67,83.44,64,32,16.08,scattered clouds,0.0,0.0
286,Numan,NG,2020-01-02 06:35:48,9.46,12.04,58.96,33,63,5.77,broken clouds,0.0,0.0
287,Kysyl-Syr,RU,2020-01-02 06:35:48,63.9,122.77,-36.8,97,0,2.1,clear sky,0.0,0.0
288,Tezu,IN,2020-01-02 06:35:48,27.93,96.16,68.5,45,100,1.86,overcast clouds,0.0,0.0
289,Alihe,CN,2020-01-02 06:35:49,50.57,123.73,2.62,71,0,4.88,clear sky,0.0,0.0
290,Alta Floresta,BR,2020-01-02 06:35:49,-9.87,-56.08,70.84,99,99,3.51,overcast clouds,0.0,0.0
291,Sorland,NO,2020-01-02 06:35:50,67.67,12.69,39.2,93,75,13.87,moderate rain,0.0,0.0
292,Tsilna,RU,2020-01-02 06:35:50,54.59,48.14,21.2,73,21,8.95,few clouds,0.0,0.0
293,Half Moon Bay,US,2020-01-02 06:35:50,37.46,-122.43,55.0,87,1,9.17,clear sky,0.0,0.0
294,Maceio,BR,2020-01-02 06:35:50,-9.67,-35.74,75.2,94,75,5.82,light rain,0.0,0.0
295,Bilibino,RU,2020-01-02 06:35:51,68.06,166.44,-13.76,68,95,3.33,overcast clouds,0.0,0.0
296,Buraydah,SA,2020-01-02 06:35:51,26.33,43.97,57.2,50,98,5.82,overcast clouds,0.0,0.0
297,Santa Cruz,BR,2020-01-02 06:35:51,-6.22,-36.02,71.2,97,72,3.62,broken clouds,0.0,0.0
298,Goderich,CA,2020-01-02 06:35:52,43.74,-81.71,37.0,87,86,5.01,overcast clouds,0.0,0.0
299,Mumbwa,ZM,2020-01-02 06:35:52,-14.99,27.06,72.1,86,100,2.33,overcast clouds,0.0,0.0
300,Strezhevoy,RU,2020-01-02 06:35:52,60.73,77.6,10.4,85,90,4.47,light snow,0.0,0.0
301,Faanui,PF,2020-01-02 06:35:52,-16.48,-151.75,81.82,80,97,18.32,light rain,0.94,0.0
302,Pauini,BR,2020-01-02 06:35:53,-7.71,-67.0,73.0,98,100,1.81,overcast clouds,0.0,0.0
303,Middelburg,NL,2020-01-02 06:32:42,51.5,3.61,39.2,100,68,12.75,mist,0.0,0.0
304,Taoudenni,ML,2020-01-02 06:35:53,22.68,-3.98,46.54,37,33,10.58,scattered clouds,0.0,0.0
305,Do Gonbadan,IR,2020-01-02 06:35:53,30.36,50.8,48.2,70,65,2.8,broken clouds,0.0,0.0
306,Klaksvik,FO,2020-01-02 06:35:54,62.23,-6.59,44.6,87,100,14.99,light rain,0.63,0.0
307,Pangnirtung,CA,2020-01-02 06:35:54,66.15,-65.72,3.2,65,20,2.24,few clouds,0.0,0.0
308,Pinega,RU,2020-01-02 06:35:54,64.7,43.39,11.8,92,96,8.84,overcast clouds,0.0,0.0
309,Sawakin,SD,2020-01-02 06:35:54,19.1,37.33,74.8,77,95,10.31,overcast clouds,0.0,0.0
310,Bandarbeyla,SO,2020-01-02 06:35:55,9.49,50.81,78.94,78,20,16.11,few clouds,0.0,0.0
311,Kavaratti,IN,2020-01-02 06:35:55,10.57,72.64,87.8,66,40,4.7,scattered clouds,0.0,0.0
312,Onda,ES,2020-01-02 06:35:55,39.96,-0.26,46.4,93,0,1.12,clear sky,0.0,0.0
313,Bereda,ES,2020-01-02 06:35:56,43.27,-7.54,46.0,100,20,2.24,few clouds,0.0,0.0
314,Cap-Chat,CA,2020-01-02 06:34:49,49.1,-66.68,19.0,92,100,10.74,light snow,0.0,0.31
315,Raudeberg,NO,2020-01-02 06:35:56,61.99,5.14,52.0,81,75,35.57,broken clouds,0.0,0.0
316,Estelle,FR,2020-01-02 06:35:56,43.97,3.47,37.4,93,90,5.82,overcast clouds,0.0,0.0
317,Chongwe,ZM,2020-01-02 06:35:56,-15.33,28.68,73.4,69,75,4.7,broken clouds,0.0,0.0
318,Clyde River,CA,2020-01-02 06:35:57,70.47,-68.59,-7.6,76,90,12.75,light snow,0.0,0.0
319,Marsa Matruh,EG,2020-01-02 06:35:57,31.35,27.25,48.2,81,40,10.29,scattered clouds,0.0,0.0
320,Baturaja,ID,2020-01-02 06:35:57,-4.12,104.17,88.48,57,44,6.87,scattered clouds,0.0,0.0
321,Prestea,GH,2020-01-02 06:35:57,5.43,-2.14,71.74,91,77,2.75,broken clouds,0.0,0.0
322,Marica,BR,2020-01-02 06:35:58,-22.92,-42.82,80.6,78,91,8.05,overcast clouds,0.0,0.0
323,Nogales,CL,2020-01-02 06:35:58,-32.73,-71.2,51.8,100,0,1.07,clear sky,0.0,0.0
324,Pisco,PE,2020-01-02 06:35:59,-13.71,-76.2,69.8,88,75,6.93,broken clouds,0.0,0.0
325,Halifax,CA,2020-01-02 06:33:26,44.65,-63.58,35.01,76,90,14.99,overcast clouds,0.0,0.0
326,Gornopravdinsk,RU,2020-01-02 06:35:59,60.06,69.92,1.0,97,93,4.23,overcast clouds,0.0,0.0
327,Bubaque,GW,2020-01-02 06:35:59,11.28,-15.83,77.5,44,92,13.22,overcast clouds,0.0,0.0
328,Binghamton,US,2020-01-02 06:36:00,42.1,-75.91,25.0,79,1,8.05,clear sky,0.0,0.0
329,Santa Maria,BR,2020-01-02 06:36:00,-16.02,-48.01,69.8,88,40,4.7,scattered clouds,0.0,0.0
330,Zhadovka,RU,2020-01-02 06:36:00,53.57,46.95,12.7,94,66,8.25,broken clouds,0.0,0.0
331,Tocopilla,CL,2020-01-02 06:36:00,-22.09,-70.2,52.12,40,0,3.76,clear sky,0.0,0.0
332,Mount Gambier,AU,2020-01-02 06:36:01,-37.83,140.78,73.4,40,81,16.11,broken clouds,0.0,0.0
333,Kenai,US,2020-01-02 06:36:01,60.55,-151.26,9.0,65,90,8.05,overcast clouds,0.0,0.0
334,Babstovo,RU,2020-01-02 06:36:01,48.12,132.48,4.24,75,10,10.8,clear sky,0.0,0.0
335,Ballitoville,ZA,2020-01-02 06:36:02,-29.54,31.21,77.0,78,75,5.82,broken clouds,0.0,0.0
336,Cockburn Town,TC,2020-01-02 06:36:02,21.46,-71.14,78.04,71,0,10.33,clear sky,0.0,0.0
337,Serenje,ZM,2020-01-02 06:36:02,-13.23,30.22,68.86,85,100,2.42,overcast clouds,0.0,0.0
338,Hualmay,PE,2020-01-02 06:36:02,-11.1,-77.61,66.7,84,71,1.92,broken clouds,0.0,0.0
339,Zhaoqing,CN,2020-01-02 06:34:15,23.05,112.47,72.0,60,99,4.43,overcast clouds,0.0,0.0
340,Kloulklubed,PW,2020-01-02 06:36:03,7.04,134.26,84.2,70,75,11.41,broken clouds,0.0,0.0
341,Kourou,GF,2020-01-02 06:33:41,5.16,-52.64,69.8,100,40,4.94,scattered clouds,0.0,0.0
342,Panama City,US,2020-01-02 06:36:04,30.16,-85.65,60.01,71,20,5.82,light intensity drizzle,0.0,0.0
343,Develi,TR,2020-01-02 06:36:04,38.39,35.49,35.6,89,75,4.7,broken clouds,0.0,0.0
344,Xai-Xai,MZ,2020-01-02 06:36:04,-25.04,33.64,84.88,63,92,1.21,overcast clouds,0.0,0.0
345,Severo-Kurilsk,RU,2020-01-02 06:36:04,50.68,156.12,13.6,75,72,3.4,light snow,0.0,0.19
346,Hofn,IS,2020-01-02 06:36:05,64.25,-15.21,37.72,64,35,38.74,light snow,0.0,0.31
347,Bongandanga,CD,2020-01-02 06:36:05,1.51,21.07,77.32,46,100,1.59,overcast clouds,0.0,0.0
348,Bagan,RU,2020-01-02 06:36:05,54.1,77.67,31.6,90,100,19.44,light snow,0.0,0.13
349,Zhezkazgan,KZ,2020-01-02 06:36:05,47.8,67.71,26.6,100,90,11.18,fog,0.0,0.0
350,Thohoyandou,ZA,2020-01-02 06:36:06,-22.97,30.46,76.06,73,87,2.53,overcast clouds,0.0,0.0
351,Borba,BR,2020-01-02 06:36:06,-4.39,-59.59,73.0,99,100,3.47,light rain,0.63,0.0
352,Chihuahua,MX,2020-01-02 06:36:06,28.66,-106.08,45.0,56,96,7.0,overcast clouds,0.0,0.0
353,Leshukonskoye,RU,2020-01-02 06:36:06,64.9,45.76,5.32,95,75,6.93,broken clouds,0.0,0.0
354,Shingu,JP,2020-01-02 06:36:07,33.72,135.99,51.8,50,20,13.87,few clouds,0.0,0.0
355,Vigrestad,NO,2020-01-02 06:36:07,58.57,5.7,44.6,87,75,18.34,light intensity drizzle,0.0,0.0
356,Mar Del Plata,AR,2020-01-02 06:36:07,-46.43,-67.52,63.64,70,0,2.66,clear sky,0.0,0.0
357,Alyangula,AU,2020-01-02 06:36:08,-13.85,136.42,95.0,47,75,6.93,broken clouds,0.0,0.0
358,Yenagoa,NG,2020-01-02 06:36:08,4.92,6.26,71.56,85,53,4.76,broken clouds,0.0,0.0
359,Saint-Georges,CA,2020-01-02 06:36:08,46.12,-70.67,30.0,93,100,5.01,light snow,0.0,0.31
360,La Ronge,CA,2020-01-02 06:36:09,55.1,-105.3,21.2,100,90,3.36,light snow,0.0,0.0
361,Cayenne,GF,2020-01-02 06:36:09,4.94,-52.33,69.8,100,40,4.94,scattered clouds,0.0,0.0
362,Maragogi,BR,2020-01-02 06:36:09,-9.01,-35.22,79.66,78,100,14.2,overcast clouds,0.0,0.0
363,Labuhan,ID,2020-01-02 06:36:10,-2.54,115.51,86.14,73,92,2.37,moderate rain,4.88,0.0
